Customer Id,Order Id,Sales,order date (DateOrders)
2425,765,129.9900055,1/12/2015 3:39
3871,10064,129.9900055,5/27/2015 21:31
5472,52138,129.9900055,1/31/2017 1:54
10481,55985,129.9900055,3/28/2017 5:41
3786,1139,129.9900055,1/17/2015 14:41
6550,52599,129.9900055,2/6/2017 19:25
7120,52068,129.9900055,1/30/2017 1:23
9776,3820,129.9900055,2/25/2015 17:57
5013,2426,129.9900055,2/5/2015 9:35
2367,1309,129.9900055,1/20/2015 2:15
7050,56457,129.9900055,4/4/2017 3:03
7619,53788,129.9900055,2/24/2017 3:58
8866,56343,129.9900055,4/2/2017 11:06
7434,7243,129.9900055,4/16/2015 17:11
5854,904,129.9900055,1/14/2015 4:21
12269,57136,129.9900055,4/14/2017 0:56
5951,59318,59.99000168,5/15/2017 21:23
7120,52068,129.9900055,1/30/2017 1:23
5896,3602,129.9900055,2/22/2015 13:35
7050,56457,129.9900055,4/4/2017 3:03
12248,7765,129.9900055,4/24/2015 8:04
5739,53683,129.9900055,2/22/2017 15:11
4210,8557,129.9900055,5/5/2015 21:32
10862,592,129.9900055,1/9/2015 15:03
953,9046,129.9900055,5/13/2015 0:51
11516,6685,129.9900055,4/8/2015 13:42
5608,3077,129.9900055,2/14/2015 21:39
938,5856,129.9900055,3/27/2015 11:16
3728,57631,129.9900055,4/21/2017 6:21
358,57202,129.9900055,4/15/2017 0:03
8870,1803,59.99000168,1/27/2015 7:19
8446,56081,59.99000168,3/29/2017 15:19
6362,2923,59.99000168,2/12/2015 15:42
6060,60040,129.9900055,5/26/2017 10:20
504,4157,129.9900055,3/2/2015 16:01
3098,52516,129.9900055,2/5/2017 14:20
5617,3978,129.9900055,2/28/2015 1:19
953,9046,129.9900055,5/13/2015 0:51
8692,61379,59.99000168,6/14/2017 23:26
9323,57532,129.9900055,4/19/2017 19:40
6177,7825,129.9900055,4/25/2015 5:05
2015,52723,59.99000168,2/8/2017 14:51
6060,60040,129.9900055,5/26/2017 10:20
553,57848,129.9900055,4/24/2017 10:22
8744,9468,129.9900055,5/19/2015 4:42
7150,56635,129.9900055,4/6/2017 17:24
6402,2747,129.9900055,2/10/2015 2:02
7019,7960,59.99000168,4/27/2015 4:23
4018,5542,59.99000168,3/22/2015 21:15
9018,55192,59.99000168,3/16/2017 15:51
6060,60040,129.9900055,5/26/2017 10:20
705,59250,129.9900055,5/14/2017 21:33
3947,52687,129.9900055,2/8/2017 2:15
7850,51541,129.9900055,1/22/2017 8:45
923,3683,129.9900055,2/23/2015 17:58
3440,54244,59.99000168,3/2/2017 19:44
2536,9504,129.9900055,5/19/2015 17:19
8936,1166,129.9900055,1/18/2015 0:09
3763,1863,129.9900055,1/28/2015 4:20
2717,7161,129.9900055,4/15/2015 12:28
6361,8038,129.9900055,4/28/2015 7:43
7678,56697,59.99000168,4/7/2017 15:08
9527,567,129.9900055,1/9/2015 6:17
7850,51541,129.9900055,1/22/2017 8:45
5298,51842,129.9900055,1/26/2017 18:12
10448,60657,129.9900055,6/4/2017 10:29
4596,7895,129.9900055,4/26/2015 5:37
9591,3000,129.9900055,2/13/2015 18:41
11525,60615,129.9900055,6/3/2017 19:47
1992,1966,129.9900055,1/29/2015 16:25
4161,3545,59.99000168,2/21/2015 17:37
10031,58973,59.99000168,5/10/2017 20:31
5218,5578,129.9900055,3/23/2015 9:52
1398,9628,129.9900055,5/21/2015 12:46
6999,58825,129.9900055,5/8/2017 16:40
5298,51842,129.9900055,1/26/2017 18:12
10448,60657,129.9900055,6/4/2017 10:29
4399,58903,129.9900055,5/9/2017 19:59
2673,6183,59.99000168,4/1/2015 5:49
9781,722,129.9900055,1/11/2015 12:35
11090,60265,129.9900055,5/29/2017 17:09
10251,52172,129.9900055,1/31/2017 13:49
11525,60615,129.9900055,6/3/2017 19:47
10942,3507,129.9900055,2/21/2015 4:18
5712,1280,129.9900055,1/19/2015 16:05
818,55145,129.9900055,3/15/2017 23:23
7919,4309,129.9900055,3/4/2015 21:17
3786,2499,129.9900055,2/6/2015 11:09
8393,8841,129.9900055,5/10/2015 1:02
2129,500,59.99000168,1/8/2015 6:49
4036,4858,59.99000168,3/12/2015 21:37
7189,54339,129.9900055,3/4/2017 5:01
7919,4309,129.9900055,3/4/2015 21:17
5241,53954,129.9900055,2/26/2017 14:08
2316,58244,59.99000168,4/30/2017 5:07
3495,3096,129.9900055,2/15/2015 4:18
1498,1160,129.9900055,1/17/2015 22:02
1600,57295,129.9900055,4/16/2017 8:38
9311,7356,129.9900055,4/18/2015 8:47
11856,57725,59.99000168,4/22/2017 15:17
7203,58946,59.99000168,5/10/2017 11:03
8292,53433,129.9900055,2/18/2017 23:36
7251,4805,129.9900055,3/12/2015 3:03
10320,56860,129.9900055,4/10/2017 0:14
984,8960,129.9900055,5/11/2015 18:44
1793,7878,129.9900055,4/25/2015 23:39
2316,58244,59.99000168,4/30/2017 5:07
10592,4196,129.9900055,3/3/2015 5:41
1498,1160,129.9900055,1/17/2015 22:02
9311,7356,129.9900055,4/18/2015 8:47
737,59476,59.99000168,5/18/2017 4:44
7043,2598,59.99000168,2/7/2015 21:50
9834,51316,129.9900055,1/19/2017 1:55
5402,58985,129.9900055,5/11/2017 0:43
6926,9763,129.9900055,5/23/2015 12:03
7744,54333,59.99000168,3/4/2017 2:55
7052,865,129.9900055,1/13/2015 14:41
1932,660,129.9900055,1/10/2015 14:52
6057,60298,129.9900055,5/30/2017 4:43
7073,57,129.9900055,1/1/2015 19:37
10659,1710,59.99000168,1/25/2015 22:44
6668,5290,129.9900055,3/19/2015 4:58
2728,4594,129.9900055,3/9/2015 1:07
4846,2443,59.99000168,2/5/2015 15:32
2673,6183,129.9900055,4/1/2015 5:49
2316,58244,129.9900055,4/30/2017 5:07
2129,500,50.0,1/8/2015 6:49
11767,5507,50.0,3/22/2015 8:59
6926,9763,50.0,5/23/2015 12:03
2467,10159,50.0,5/29/2015 6:47
10659,1710,70.0,1/25/2015 22:44
1126,55460,50.0,3/20/2017 13:45
7128,51829,39.99000168,1/26/2017 13:39
7518,8259,50.0,5/1/2015 13:08
2052,60031,50.0,5/26/2017 7:10
4846,2443,39.99000168,2/5/2015 15:32
2711,9289,39.99000168,5/16/2015 14:00
11179,54071,30.0,2/28/2017 7:07
6999,58825,39.99000168,5/8/2017 16:40
409,449,50.0,1/7/2015 12:57
7783,57711,50.0,4/22/2017 10:23
7220,57205,50.0,4/15/2017 1:06
5712,1280,50.0,1/19/2015 16:05
984,8960,50.0,5/11/2015 18:44
12177,8222,50.0,5/1/2015 0:10
9520,55901,50.0,3/27/2017 0:15
11605,53868,50.0,2/25/2017 8:00
3624,6693,50.0,4/8/2015 16:30
3443,6019,50.0,3/29/2015 20:22
5320,58753,50.0,5/7/2017 15:26
3871,10064,50.0,5/27/2015 21:31
705,59250,39.99000168,5/14/2017 21:33
9119,7109,50.0,4/14/2015 18:14
12269,57136,39.99000168,4/14/2017 0:56
11516,6685,50.0,4/8/2015 13:42
4552,61245,39.99000168,6/13/2017 0:30
7744,54333,50.0,3/4/2017 2:55
9834,51316,39.99000168,1/19/2017 1:55
7744,54333,50.0,3/4/2017 2:55
5472,52138,50.0,1/31/2017 1:54
11890,9937,39.99000168,5/26/2015 1:01
5218,5578,39.99000168,3/23/2015 9:52
6463,57628,50.0,4/21/2017 5:18
7619,53788,50.0,2/24/2017 3:58
1014,55210,50.0,3/16/2017 22:10
2553,54860,50.0,3/11/2017 19:33
9459,51890,39.99000168,1/27/2017 11:01
12271,51,50.0,1/1/2015 17:31
12111,55826,50.0,3/25/2017 21:59
7445,7502,50.0,4/20/2015 11:56
11855,2884,50.0,2/12/2015 2:02
7434,7243,50.0,4/16/2015 17:11
2325,2714,21.98999977,2/9/2015 14:29
4588,60318,199.0,5/30/2017 11:43
6060,60040,199.0,5/26/2017 10:20
6066,3982,31.98999977,2/28/2015 2:43
2403,7513,47.99000168,4/20/2015 15:47
1793,7878,299.980011,4/25/2015 23:39
5012,3390,299.980011,2/19/2015 11:19
3624,6693,399.980011,4/8/2015 16:30
10534,8774,399.980011,5/9/2015 1:34
4364,57501,299.980011,4/19/2017 8:48
3763,1863,399.980011,1/28/2015 4:20
4846,2443,399.980011,2/5/2015 15:32
1932,660,399.980011,1/10/2015 14:52
3978,4720,299.980011,3/10/2015 21:16
4588,60318,299.980011,5/30/2017 11:43
883,1202,299.980011,1/18/2015 12:45
2106,7853,299.980011,4/25/2015 14:54
7403,9567,299.980011,5/20/2015 15:23
10371,1389,299.980011,1/21/2015 6:16
4210,8557,299.980011,5/5/2015 21:32
1932,660,299.980011,1/10/2015 14:52
2536,9504,399.980011,5/19/2015 17:19
3978,4720,399.980011,3/10/2015 21:16
7189,54339,299.980011,3/4/2017 5:01
12111,55826,299.980011,3/25/2017 21:59
11326,300,299.980011,1/5/2015 8:45
3146,55008,299.980011,3/13/2017 23:24
2325,2714,399.980011,2/9/2015 14:29
8254,6669,399.980011,4/8/2015 8:05
11715,213,299.980011,1/4/2015 2:16
4303,1279,399.980011,1/19/2015 15:44
5608,3077,399.980011,2/14/2015 21:39
7180,59748,299.980011,5/22/2017 4:02
984,8960,399.980011,5/11/2015 18:44
7043,2598,399.980011,2/7/2015 21:50
11394,294,299.980011,1/5/2015 6:39
4303,1279,399.980011,1/19/2015 15:44
5608,3077,399.980011,2/14/2015 21:39
7721,9198,299.980011,5/15/2015 6:07
1054,58707,299.980011,5/6/2017 23:19
6060,60040,299.980011,5/26/2017 10:20
9575,58620,299.980011,5/5/2017 16:50
10659,1710,299.980011,1/25/2015 22:44
3786,2499,299.980011,2/6/2015 11:09
7019,7960,399.980011,4/27/2015 4:23
7403,9567,399.980011,5/20/2015 15:23
11117,61106,299.980011,6/10/2017 23:48
7744,54333,299.980011,3/4/2017 2:55
9591,3000,399.980011,2/13/2015 18:41
11544,2427,399.980011,2/5/2015 9:56
5831,2865,299.980011,2/11/2015 19:23
9591,3000,399.980011,2/13/2015 18:41
17,57733,299.980011,4/22/2017 18:05
883,1202,399.980011,1/18/2015 12:45
12271,51,399.980011,1/1/2015 17:31
6397,2301,399.980011,2/3/2015 13:47
9324,4712,399.980011,3/10/2015 18:28
11656,60303,299.980011,5/30/2017 6:28
2711,9289,299.980011,5/16/2015 14:00
11186,1696,299.980011,1/25/2015 17:50
17,57733,299.980011,4/22/2017 18:05
409,449,299.980011,1/7/2015 12:57
7210,8074,399.980011,4/28/2015 20:19
10942,3507,399.980011,2/21/2015 4:18
6086,7912,299.980011,4/26/2015 11:34
17,57733,299.980011,4/22/2017 18:05
5555,53594,299.980011,2/21/2017 8:00
7815,1564,399.980011,1/23/2015 19:35
6177,7825,299.980011,4/25/2015 5:05
6771,2000,399.980011,1/30/2015 4:20
7434,7243,299.980011,4/16/2015 17:11
5320,58753,149.9900055,5/7/2017 15:26
8936,1166,299.980011,1/18/2015 0:09
4552,2574,399.980011,2/7/2015 13:26
2626,55405,299.980011,3/19/2017 18:29
4390,54069,299.980011,2/28/2017 6:25
1094,3483,299.980011,2/20/2015 19:53
2728,4594,399.980011,3/9/2015 1:07
3440,54244,299.980011,3/2/2017 19:44
1992,1966,299.980011,1/29/2015 16:25
4390,54069,299.980011,2/28/2017 6:25
6402,2747,299.980011,2/10/2015 2:02
6853,55875,299.980011,3/26/2017 15:09
10129,706,299.980011,1/11/2015 6:59
6362,2923,299.980011,2/12/2015 15:42
8254,6669,299.980011,4/8/2015 8:05
11583,3710,399.980011,2/24/2015 3:25
11772,54007,299.980011,2/27/2017 8:42
10481,55985,299.980011,3/28/2017 5:41
5738,614,399.980011,1/9/2015 22:45
4552,2574,299.980011,2/7/2015 13:26
4323,9905,299.980011,5/25/2015 13:48
6879,58193,299.980011,4/29/2017 11:14
6402,2747,299.980011,2/10/2015 2:02
8866,56343,299.980011,4/2/2017 11:06
3495,3096,399.980011,2/15/2015 4:18
11549,7418,299.980011,4/19/2015 6:30
7850,51541,299.980011,1/22/2017 8:45
1150,787,299.980011,1/12/2015 11:22
245,3488,399.980011,2/20/2015 21:39
5738,614,299.980011,1/9/2015 22:45
1465,6698,399.980011,4/8/2015 18:15
9819,56564,299.980011,4/5/2017 16:32
10320,56860,299.980011,4/10/2017 0:14
3947,52687,299.980011,2/8/2017 2:15
4491,57524,299.980011,4/19/2017 16:52
3110,7793,299.980011,4/24/2015 17:53
5738,614,299.980011,1/9/2015 22:45
2425,765,399.980011,1/12/2015 3:39
1465,6698,399.980011,4/8/2015 18:15
1498,1160,399.980011,1/17/2015 22:02
11767,5507,299.980011,3/22/2015 8:59
737,59476,299.980011,5/18/2017 4:44
4491,57524,299.980011,4/19/2017 16:52
1261,58881,299.980011,5/9/2017 12:17
8585,900,399.980011,1/14/2015 2:57
1465,6698,399.980011,4/8/2015 18:15
11599,1,299.980011,1/1/2015 0:00
10158,53210,299.980011,2/15/2017 17:28
9018,55192,299.980011,3/16/2017 15:51
8585,900,399.980011,1/14/2015 2:57
7721,9198,399.980011,5/15/2015 6:07
7692,54692,299.980011,3/9/2017 8:41
1124,5714,299.980011,3/25/2015 9:31
9018,55192,299.980011,3/16/2017 15:51
11833,8714,399.980011,5/8/2015 4:33
7128,51829,299.980011,1/26/2017 13:39
9781,722,399.980011,1/11/2015 12:35
18062,74509,1500.0,12/23/2017 15:28
18061,74508,1500.0,12/23/2017 15:07
18094,74541,1500.0,12/24/2017 2:40
18200,74647,252.8800049,12/25/2017 15:49
18235,74682,252.8800049,12/26/2017 4:04
18174,74621,252.8800049,12/25/2017 6:42
18156,74603,252.8800049,12/25/2017 0:24
16431,72878,84.40000153,11/29/2017 20:03
16413,72860,84.40000153,11/29/2017 13:45
19213,75660,84.40000153,1/9/2018 10:43
16571,73018,84.40000153,12/1/2017 21:06
19120,75567,84.40000153,1/8/2018 2:08
19210,75657,84.40000153,1/9/2018 9:40
16406,72853,84.40000153,11/29/2017 11:18
16620,73067,84.40000153,12/2/2017 14:16
16548,72995,84.40000153,12/1/2017 13:02
19133,75580,84.40000153,1/8/2018 6:41
19132,75579,84.40000153,1/8/2018 6:20
16510,72957,84.40000153,11/30/2017 23:44
19150,75597,84.40000153,1/8/2018 12:38
19078,75525,84.40000153,1/7/2018 11:25
19183,75630,84.40000153,1/9/2018 0:12
16613,73060,84.40000153,12/2/2017 11:49
19036,75483,84.40000153,1/6/2018 20:42
15682,72129,293.0400085,11/18/2017 21:39
18842,75289,293.0400085,1/4/2018 0:44
15731,72178,293.0400085,11/19/2017 14:49
15785,72232,293.0400085,11/20/2017 9:44
15712,72159,293.0400085,11/19/2017 8:09
15710,72157,293.0400085,11/19/2017 7:27
15709,72156,293.0400085,11/19/2017 7:06
18762,75209,293.0400085,1/2/2018 20:42
15903,72350,293.0400085,11/22/2017 3:04
5686,47197,44.99000168,11/19/2016 22:51
1043,27782,99.98999786,2/10/2016 12:55
2642,26087,99.98999786,1/16/2016 19:05
6123,27180,99.98999786,2/1/2016 18:00
2618,27173,99.98999786,2/1/2016 15:33
7928,29476,99.98999786,3/6/2016 6:24
2608,21518,99.98999786,11/11/2015 2:21
3714,24825,99.98999786,12/29/2015 8:57
11756,30910,99.98999786,3/27/2016 4:47
7432,22223,99.98999786,11/21/2015 9:21
11864,27335,99.98999786,2/4/2016 0:19
10023,26901,99.98999786,1/28/2016 16:16
4125,28537,99.98999786,2/21/2016 13:25
12332,26868,99.98999786,1/28/2016 4:42
3856,30751,129.9900055,3/24/2016 21:05
6521,42121,129.9900055,9/6/2016 20:30
17273,73720,215.8200073,12/12/2017 3:02
5124,26647,129.9900055,1/24/2016 23:16
8692,23135,129.9900055,12/4/2015 16:52
6461,51144,129.9900055,1/16/2017 13:40
12271,28791,129.9900055,2/25/2016 6:25
7044,29968,129.9900055,3/13/2016 10:46
45,23444,129.9900055,12/9/2015 5:07
17942,74389,357.1000061,12/21/2017 21:25
3720,22387,129.9900055,11/23/2015 18:48
8692,23135,129.9900055,12/4/2015 16:52
5440,44180,129.9900055,10/6/2016 21:52
2618,27173,129.9900055,2/1/2016 15:33
17271,73718,215.8200073,12/12/2017 2:20
836,24550,59.99000168,12/25/2015 8:36
2618,27173,129.9900055,2/1/2016 15:33
4754,29337,129.9900055,3/4/2016 5:42
16091,72538,210.8500061,11/24/2017 20:56
2882,29162,129.9900055,3/1/2016 16:23
4399,26714,59.99000168,1/25/2016 22:45
16073,72520,210.8500061,11/24/2017 14:38
8189,21800,129.9900055,11/15/2015 5:09
2882,29162,129.9900055,3/1/2016 16:23
11628,21320,129.9900055,11/8/2015 4:59
2267,29772,129.9900055,3/10/2016 14:06
705,26727,129.9900055,1/26/2016 3:18
5686,47197,59.99000168,11/19/2016 22:51
3812,46150,129.9900055,11/4/2016 16:03
1795,28379,59.99000168,2/19/2016 6:04
18476,74923,461.480011,12/29/2017 16:30
18404,74851,461.480011,12/28/2017 15:17
11890,24767,129.9900055,12/28/2015 12:37
2610,23551,129.9900055,12/10/2015 18:36
17992,74439,357.1000061,12/22/2017 14:56
18350,74797,461.480011,12/27/2017 20:22
20639,77086,215.8200073,1/30/2018 6:18
18874,75321,210.8500061,1/4/2018 11:57
9317,21641,129.9900055,11/12/2015 21:27
17304,73751,215.8200073,12/12/2017 13:54
17448,73895,215.8200073,12/14/2017 16:21
17466,73913,215.8200073,12/14/2017 22:39
145,45798,129.9900055,10/30/2016 12:43
2467,46585,129.9900055,11/11/2016 0:27
2237,25737,129.9900055,1/11/2016 16:28
9480,26721,129.9900055,1/26/2016 1:12
10927,41974,129.9900055,9/4/2016 17:00
20440,76887,215.8200073,1/27/2018 8:35
18294,74741,461.480011,12/27/2017 0:45
9314,27047,129.9900055,1/30/2016 19:25
4512,20681,129.9900055,10/29/2015 21:07
6079,23278,129.9900055,12/6/2015 18:58
12226,21869,129.9900055,11/16/2015 5:20
4658,28680,129.9900055,2/23/2016 15:31
17990,74437,357.1000061,12/22/2017 14:14
15961,72408,210.8500061,11/22/2017 23:23
18008,74455,357.1000061,12/22/2017 20:33
5124,26647,59.99000168,1/24/2016 23:16
5161,41507,129.9900055,8/28/2016 21:24
3234,42132,129.9900055,9/7/2016 0:21
3497,22732,129.9900055,11/28/2015 19:40
866,25729,129.9900055,1/11/2016 13:39
6700,26489,129.9900055,1/22/2016 15:55
8540,47608,129.9900055,11/25/2016 22:51
206,25966,129.9900055,1/15/2016 0:41
17641,74088,59.08000183,12/17/2017 11:58
20383,76830,215.8200073,1/26/2018 12:37
2608,21518,129.9900055,11/11/2015 2:21
455,51192,129.9900055,1/17/2017 6:29
3934,44579,129.9900055,10/12/2016 17:39
6587,45492,129.9900055,10/26/2016 1:31
18291,74738,461.480011,12/26/2017 23:42
17353,73800,215.8200073,12/13/2017 7:04
18273,74720,461.480011,12/26/2017 17:23
17915,74362,357.1000061,12/21/2017 11:58
18525,74972,461.480011,12/30/2017 9:40
11741,27394,129.9900055,2/4/2016 20:59
11122,24357,129.9900055,12/22/2015 12:59
1898,23269,129.9900055,12/6/2015 15:49
7837,51275,59.99000168,1/18/2017 11:33
4908,24428,59.99000168,12/23/2015 13:51
2774,22284,129.9900055,11/22/2015 6:43
4125,28537,59.99000168,2/21/2016 13:25
1901,23645,129.9900055,12/12/2015 3:32
7636,21353,59.99000168,11/8/2015 16:33
1914,50914,129.9900055,1/13/2017 5:05
1015,49748,129.9900055,12/27/2016 4:35
1024,47704,129.9900055,11/27/2016 8:29
18343,74790,461.480011,12/27/2017 17:55
9812,24713,129.9900055,12/27/2015 17:42
10927,41974,59.99000168,9/4/2016 17:00
5608,25067,59.99000168,1/1/2016 21:44
18361,74808,461.480011,12/28/2017 0:13
12091,26180,129.9900055,1/18/2016 3:40
12074,22894,129.9900055,12/1/2015 4:26
20452,76899,215.8200073,1/27/2018 12:47
1015,49748,129.9900055,12/27/2016 4:35
5755,28471,129.9900055,2/20/2016 14:18
3187,29417,129.9900055,3/5/2016 9:44
8674,27830,59.99000168,2/11/2016 5:44
12091,26180,129.9900055,1/18/2016 3:40
20631,77078,215.8200073,1/30/2018 3:30
12226,24424,59.99000168,12/23/2015 12:27
12074,22894,129.9900055,12/1/2015 4:26
7746,25235,129.9900055,1/4/2016 8:35
11512,28805,129.9900055,2/25/2016 11:19
7044,44513,129.9900055,10/11/2016 18:32
4938,47038,129.9900055,11/17/2016 15:09
5798,44664,129.9900055,10/13/2016 23:26
5755,28471,129.9900055,2/20/2016 14:18
28,30686,59.99000168,3/23/2016 22:19
12419,21550,129.9900055,11/11/2015 13:34
4125,28537,129.9900055,2/21/2016 13:25
6959,44370,129.9900055,10/9/2016 16:26
2882,27571,129.9900055,2/7/2016 10:59
18485,74932,461.480011,12/29/2017 19:40
4660,21750,129.9900055,11/14/2015 11:38
3315,27080,129.9900055,1/31/2016 6:58
2487,45426,129.9900055,10/25/2016 2:24
2555,26096,129.9900055,1/16/2016 22:14
7928,29476,129.9900055,3/6/2016 6:24
17276,73723,215.8200073,12/12/2017 4:06
9571,30992,129.9900055,3/28/2016 9:31
20593,77040,215.8200073,1/29/2018 14:11
10927,26044,129.9900055,1/16/2016 4:01
10932,29983,129.9900055,3/13/2016 16:01
3222,43160,59.99000168,9/22/2016 0:31
8777,45540,129.9900055,10/26/2016 18:20
10545,22483,59.99000168,11/25/2015 4:26
7928,29476,129.9900055,3/6/2016 6:24
10378,25647,129.9900055,1/10/2016 8:56
4798,27140,129.9900055,2/1/2016 4:00
17455,73902,215.8200073,12/14/2017 18:48
3283,49783,129.9900055,12/27/2016 16:51
6123,27180,129.9900055,2/1/2016 18:00
4658,28680,59.99000168,2/23/2016 15:31
4787,23736,129.9900055,12/13/2015 11:25
12227,30543,129.9900055,3/21/2016 20:13
7852,30348,129.9900055,3/18/2016 23:54
4997,30033,129.9900055,3/14/2016 9:32
4538,28902,59.99000168,2/26/2016 21:18
5124,26647,129.9900055,1/24/2016 23:16
5686,47197,129.9900055,11/19/2016 22:51
3234,42132,50.0,9/7/2016 0:21
483,29841,50.0,3/11/2016 14:16
866,25729,39.99000168,1/11/2016 13:39
6521,42121,50.0,9/6/2016 20:30
4397,28473,50.0,2/20/2016 15:00
2221,24721,50.0,12/27/2015 20:31
8750,27886,50.0,2/12/2016 1:21
1010,23208,50.0,12/5/2015 18:26
1656,30601,50.0,3/22/2016 16:32
8529,47300,50.0,11/21/2016 10:56
5645,25537,39.99000168,1/8/2016 18:23
4512,20681,50.0,10/29/2015 21:07
2267,29772,39.99000168,3/10/2016 14:06
4538,28902,50.0,2/26/2016 21:18
2618,27173,50.0,2/1/2016 15:33
5984,48371,39.99000168,12/7/2016 2:09
10429,22082,50.0,11/19/2015 7:57
11122,24357,50.0,12/22/2015 12:59
3812,46150,50.0,11/4/2016 16:03
5987,21183,39.99000168,11/6/2015 4:59
6587,45492,50.0,10/26/2016 1:31
11002,22959,50.0,12/2/2015 3:12
3128,26576,50.0,1/23/2016 22:24
11512,28805,39.99000168,2/25/2016 11:19
18647,75094,532.5800171,1/1/2018 4:25
2610,23551,17.98999977,12/10/2015 18:36
15574,72021,532.5800171,11/17/2017 7:48
455,51192,24.98999977,1/17/2017 6:29
12226,21869,24.98999977,11/16/2015 5:20
941,22287,17.98999977,11/22/2015 7:46
15626,72073,532.5800171,11/18/2017 2:01
18715,75162,532.5800171,1/2/2018 4:14
15319,71766,532.5800171,11/13/2017 14:28
1898,23269,24.98999977,12/6/2015 15:49
18729,75176,532.5800171,1/2/2018 9:09
15439,71886,532.5800171,11/15/2017 8:31
18727,75174,532.5800171,1/2/2018 8:27
15635,72082,532.5800171,11/18/2017 5:11
18725,75172,532.5800171,1/2/2018 7:44
15328,71775,532.5800171,11/13/2017 17:37
15633,72080,532.5800171,11/18/2017 4:29
4754,29337,299.980011,3/4/2016 5:42
4660,21750,299.980011,11/14/2015 11:38
7636,21353,399.980011,11/8/2015 16:33
866,48346,299.980011,12/6/2016 17:24
12227,30543,299.980011,3/21/2016 20:13
2591,30806,299.980011,3/25/2016 16:21
866,25729,299.980011,1/11/2016 13:39
6326,23168,299.980011,12/5/2015 4:25
841,50999,299.980011,1/14/2017 10:52
3438,22448,299.980011,11/24/2015 16:11
7810,22228,299.980011,11/21/2015 11:06
2591,30806,299.980011,3/25/2016 16:21
26,21730,299.980011,11/14/2015 4:38
10176,44455,299.980011,10/10/2016 22:12
7600,21191,299.980011,11/6/2015 7:48
10927,41974,299.980011,9/4/2016 17:00
4399,26714,299.980011,1/25/2016 22:45
26,21730,299.980011,11/14/2015 4:38
10932,29983,299.980011,3/13/2016 16:01
1860,23086,399.980011,12/3/2015 23:42
7600,21191,299.980011,11/6/2015 7:48
7044,29968,299.980011,3/13/2016 10:46
7432,22223,399.980011,11/21/2015 9:21
2121,22882,399.980011,12/1/2015 0:14
11856,46235,299.980011,11/5/2016 21:49
10040,50886,299.980011,1/12/2017 19:16
1574,21706,399.980011,11/13/2015 20:13
1860,29751,299.980011,3/10/2016 6:45
3315,27080,299.980011,1/31/2016 6:58
6380,23782,399.980011,12/14/2015 3:32
2821,22833,399.980011,11/30/2015 7:04
9964,23692,299.980011,12/12/2015 20:00
3763,30698,299.980011,3/24/2016 2:31
4081,23643,399.980011,12/12/2015 2:50
2608,21518,299.980011,11/11/2015 2:21
5645,25537,399.980011,1/8/2016 18:23
2221,24721,299.980011,12/27/2015 20:31
2169,31071,299.980011,3/29/2016 13:12
11756,30910,299.980011,3/27/2016 4:47
3855,23851,399.980011,12/15/2015 3:43
5608,25067,399.980011,1/1/2016 21:44
4094,26411,299.980011,1/21/2016 12:35
1178,23708,399.980011,12/13/2015 1:37
483,29841,299.980011,3/11/2016 14:16
4512,20681,399.980011,10/29/2015 21:07
2553,30491,299.980011,3/21/2016 2:00
1010,23208,399.980011,12/5/2015 18:26
11002,22959,399.980011,12/2/2015 3:12
4094,26411,299.980011,1/21/2016 12:35
10881,26129,299.980011,1/17/2016 9:48
2553,30491,299.980011,3/21/2016 2:00
4795,26405,299.980011,1/21/2016 10:29
6701,24164,299.980011,12/19/2015 17:22
11481,48570,299.980011,12/9/2016 23:53
10927,26044,299.980011,1/16/2016 4:01
11700,22363,399.980011,11/23/2015 10:24
17,30338,299.980011,3/18/2016 20:24
2403,30431,299.980011,3/20/2016 4:59
2555,24618,299.980011,12/26/2015 8:25
1901,23645,299.980011,12/12/2015 3:32
2175,29357,299.980011,3/4/2016 12:42
3714,24825,399.980011,12/29/2015 8:57
26,21730,399.980011,11/14/2015 4:38
1015,49748,299.980011,12/27/2016 4:35
1223,21957,399.980011,11/17/2015 12:09
7775,41538,299.980011,8/29/2016 8:15
4081,23643,299.980011,12/12/2015 2:50
3714,24825,399.980011,12/29/2015 8:57
6585,48609,299.980011,12/10/2016 13:32
8496,49827,299.980011,12/28/2016 8:16
6465,21082,399.980011,11/4/2015 17:36
5910,24514,299.980011,12/24/2015 19:59
5721,28195,299.980011,2/16/2016 13:36
10125,20324,399.980011,10/24/2015 16:03
5721,28195,299.980011,2/16/2016 13:36
5839,43140,299.980011,9/21/2016 17:30
4787,23736,299.980011,12/13/2015 11:25
2874,23368,299.980011,12/8/2015 2:30
4787,23736,299.980011,12/13/2015 11:25
2237,25737,399.980011,1/11/2016 16:28
10712,25650,299.980011,1/10/2016 9:59
3280,26356,299.980011,1/20/2016 17:19
5972,42851,299.980011,9/17/2016 12:15
17556,74003,31.07999992,12/16/2017 6:11
17591,74038,31.07999992,12/16/2017 18:27
20369,76816,39.75,1/26/2018 7:42
20099,76546,39.75,1/22/2018 9:07
20351,76798,39.75,1/26/2018 1:24
19936,76383,39.75,1/20/2018 0:01
18557,75004,164.3800049,12/30/2017 20:53
20260,76707,39.75,1/24/2018 17:31
19972,76419,39.75,1/20/2018 12:37
15140,71587,164.3800049,11/10/2017 23:45
18964,75411,260.6499939,1/5/2018 19:28
